sample	total_length	number	mean_length	longest	shortest	N_count	Gaps	N50	N50n	N70	N70n	N90	N90n	Completeness_General	Contamination	Completeness_Specific	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Additional_Notes	in_v0.1	in_661k	Run	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	Contig_name	Species_x	Species_y	HQ	QC
SAMN15933615	4886834	43	113647.3	1549494	200	0	0	490213	3	310735	5	122910	10	98.96	0.06	100.0	Neural Network (Specific Model)	11.0	0.873	490213.0	306.5530449752529	4886834.0	0.52	4647.0		Y	N	SRR12541280	gtdb_genomes_reps_r214/database/GCF/000/006/945/GCF_000006945.2_genomic.fna.gz	99.9295	99.9283	99.05	94.0	NA-NA	HIGH	NA-NA	94.0	91.828	15772/21226	99.05	NC_003197.2 Salmonella enterica subsp. enterica serovar Typhimurium str. LT2, complete genome	Salmonella enterica	Salmonella enterica	T	Pass
SAMN15933615	4886834	43	113647.3	1549494	200	0	0	490213	3	310735	5	122910	10	98.96	0.06	100.0	Neural Network (Specific Model)	11.0	0.873	490213.0	306.5530449752529	4886834.0	0.52	4647.0		Y	N	SRR12541280	gtdb_genomes_reps_r214/database/GCF/003/697/165/GCF_003697165.2_genomic.fna.gz	0.0705	0.0717	96.33	0.066	95.09-97.82	0.066	0.04-0.10	1.0	0.946	479/21223	88.49	NZ_CP033092.2 Escherichia coli DSM 30083 = JCM 1649 = ATCC 11775 chromosome, complete genome	Escherichia coli	Salmonella enterica	T	Pass
SAMN20478772	1655817	47	35230.15	171567	213	0	0	104717	6	82475	10	37842	16	99.99	0.01	99.98	Neural Network (Specific Model)	11.0	0.938	104717.0	302.13205351948807	1655817.0	0.31	1719.0		Y	N	SRR15293513	gtdb_genomes_reps_r214/database/GCF/000/254/135/GCF_000254135.1_genomic.fna.gz	100.0	100.0	98.92	61.0	NA-NA	HIGH	NA-NA	61.0	80.716	5631/7880	98.92	NZ_AINS01000187.1 Campylobacter coli LMG 9860 n_392_l_219_c_87.132423, whole genome shotgun sequence	Campylobacter_D coli	Campylobacter_D coli	T	Pass
SAMN33927299	4740803	65	72935.43	503160	212	0	0	204379	9	143770	16	56255	26	100.0	0.04	100.0	Neural Network (Specific Model)	11.0	0.873	204379.0	298.2379206212252	4740803.0	0.52	4636.0		Y	N	SRR23981128	gtdb_genomes_reps_r214/database/GCF/000/006/945/GCF_000006945.2_genomic.fna.gz	100.0	100.0	98.57	100.0	NA-NA	HIGH	NA-NA	100.0	97.794	13567/21226	98.57	NC_003197.2 Salmonella enterica subsp. enterica serovar Typhimurium str. LT2, complete genome	Salmonella enterica	Salmonella enterica	T	Pass
SAMN11848019	2358746	71	33221.77	300963	201	0	0	94103	7	72066	12	27060	24	100.0	0.14	99.94	Neural Network (Specific Model)	11.0	0.869	94103.0	348.44954128440367	2358746.0	0.6	1962.0		Y	N	SRR9274831	gtdb_genomes_reps_r214/database/GCF/000/012/825/GCF_000012825.1_genomic.fna.gz	0.0876	0.1877	98.59	0.19	98.24-98.98	0.190	0.17-0.21	1.0	1.104	2412/21133	93.24	NC_009614.1 Phocaeicola vulgatus ATCC 8482, complete sequence	Phocaeicola vulgatus	unknown	F	Pass
SAMN11848019	2358746	71	33221.77	300963	201	0	0	94103	7	72066	12	27060	24	100.0	0.14	99.94	Neural Network (Specific Model)	11.0	0.869	94103.0	348.44954128440367	2358746.0	0.6	1962.0		Y	N	SRR9274831	gtdb_genomes_reps_r214/database/GCF/000/196/555/GCF_000196555.1_genomic.fna.gz	98.9431	97.9317	99.01	215.0	NA-NA	HIGH	NA-NA	215.0	223.656	7328/9990	99.01	NC_015067.1 Bifidobacterium longum subsp. longum JCM 1217, complete sequence	Bifidobacterium longum	unknown	F	Pass
SAMN11848019	2358746	71	33221.77	300963	201	0	0	94103	7	72066	12	27060	24	100.0	0.14	99.94	Neural Network (Specific Model)	11.0	0.869	94103.0	348.44954128440367	2358746.0	0.6	1962.0		Y	N	SRR9274831	gtdb_genomes_reps_r214/database/GCF/000/210/075/GCF_000210075.1_genomic.fna.gz	0.0304	0.0754	97.85	0.066	96.98-98.75	0.066	0.05-0.09	1.0	1.037	846/25349	89.61	NC_021017.1 Bacteroides xylanisolvens XB1A, complete sequence	Bacteroides xylanisolvens	unknown	F	Pass
SAMN11848019	2358746	71	33221.77	300963	201	0	0	94103	7	72066	12	27060	24	100.0	0.14	99.94	Neural Network (Specific Model)	11.0	0.869	94103.0	348.44954128440367	2358746.0	0.6	1962.0		Y	N	SRR9274831	gtdb_genomes_reps_r214/database/GCF/003/697/165/GCF_003697165.2_genomic.fna.gz	0.765	1.5983	98.65	1.662	98.60-98.70	1.662	1.60-1.71	2.0	2.143	11381/21223	98.01	NZ_CP033092.2 Escherichia coli DSM 30083 = JCM 1649 = ATCC 11775 chromosome, complete genome	Escherichia coli	unknown	F	Pass
SAMN11848019	2358746	71	33221.77	300963	201	0	0	94103	7	72066	12	27060	24	100.0	0.14	99.94	Neural Network (Specific Model)	11.0	0.869	94103.0	348.44954128440367	2358746.0	0.6	1962.0		Y	N	SRR9274831	gtdb_genomes_reps_r214/database/GCF/015/751/045/GCF_015751045.1_genomic.fna.gz	0.1738	0.2068	98.3	0.378	98.10-98.60	0.378	0.34-0.40	1.0	1.214	2303/12208	94.76	NZ_BNJW01000001.1 Enterococcus lactis strain CCM 8412 contig1, whole genome shotgun sequence	Enterococcus_B lactis	unknown	F	Pass
SAMD00075857	5464925	502	10886.3	204494	200	0	0	87087	23	44177	41	17192	79	99.23	0.24	100.0	Neural Network (Specific Model)	11.0	0.871	87087.0	283.9453668987681	5464925.0	0.5	5601.0		Y	N	DRR103514	gtdb_genomes_reps_r214/database/GCF/003/697/165/GCF_003697165.2_genomic.fna.gz	100.0	100.0	97.37	88.0	NA-NA	HIGH	NA-NA	88.0	88.477	9275/21223	97.37	NZ_CP033092.2 Escherichia coli DSM 30083 = JCM 1649 = ATCC 11775 chromosome, complete genome	Escherichia coli	Escherichia coli	T	Pass
SAMN29573864	5611305	511	10981.03	283082	201	0	0	129602	15	52564	30	13898	64	100.0	0.34	100.0	Neural Network (Specific Model)	11.0	0.876	129602.0	280.4829118250171	5611305.0	0.51	5852.0		Y	N	SRR20016441	gtdb_genomes_reps_r214/database/GCF/003/697/165/GCF_003697165.2_genomic.fna.gz	100.0	100.0	97.4	22.0	NA-NA	HIGH	NA-NA	22.0	21.716	9379/21223	97.4	NZ_CP033092.2 Escherichia coli DSM 30083 = JCM 1649 = ATCC 11775 chromosome, complete genome	Escherichia coli	Escherichia coli	T	Pass
SAMN26948355	5217690	87	59973.45	724789	200	0	0	233162	6	170497	11	89347	20	100.0	0.07	100.0	Neural Network (Specific Model)	11.0	0.875	233162.0	305.860726469998	5217690.0	0.52	4983.0		Y	N	SRR18484617	gtdb_genomes_reps_r214/database/GCF/000/006/945/GCF_000006945.2_genomic.fna.gz	100.0	100.0	99.15	31.0	NA-NA	HIGH	NA-NA	31.0	31.086	16284/21226	99.15	NC_003197.2 Salmonella enterica subsp. enterica serovar Typhimurium str. LT2, complete genome	Salmonella enterica	Salmonella enterica	T	Pass
SAMN17165726	4429592	127	34878.68	268242	220	0	0	88447	17	57776	28	29655	50	100.0	0.14	100.0	Neural Network (Specific Model)	11.0	0.882	88447.0	312.3260661236224	4429592.0	0.51	4174.0		Y	N	SRR13309405	gtdb_genomes_reps_r214/database/GCF/003/697/165/GCF_003697165.2_genomic.fna.gz	100.0	100.0	97.27	38.0	NA-NA	HIGH	NA-NA	38.0	39.769	9003/21223	97.27	NZ_CP033092.2 Escherichia coli DSM 30083 = JCM 1649 = ATCC 11775 chromosome, complete genome	Escherichia coli	Escherichia coli	T	Pass
SAMN27862998	1856976	26	71422.15	338217	255	0	0	241043	4	236870	5	77200	8	99.23	0.21	100.0	Neural Network (Specific Model)	11.0	0.868	241043.0	301.2793952967525	1856976.0	0.38	1786.0		Y	N	SRR18934075	gtdb_genomes_reps_r214/database/GCF/002/055/535/GCF_002055535.1_genomic.fna.gz	100.0	100.0	99.0	29.0	NA-NA	HIGH	NA-NA	29.0	28.841	5817/7935	99.0	NZ_LN831034.1 Streptococcus pyogenes strain NCTC8198 chromosome 1, complete sequence	Streptococcus pyogenes	Streptococcus pyogenes	T	Pass
SAMN18648400	4333137	117	37035.36	261335	206	0	0	106255	15	82694	24	37407	38	99.11	0.74	100.0	Neural Network (Specific Model)	11.0	0.904	106255.0	320.95269607843136	4333137.0	0.66	4080.0		Y	N	SRR14164910	gtdb_genomes_reps_r214/database/GCF/000/195/955/GCF_000195955.2_genomic.fna.gz	100.0	100.0	99.94	48.0	NA-NA	HIGH	NA-NA	48.0	48.476	18394/18742	99.94	NC_000962.3 Mycobacterium tuberculosis H37Rv, complete genome	Mycobacterium tuberculosis	Mycobacterium tuberculosis	T	Pass
SAMN24058688	4974567	142	35032.16	847150	212	0	0	353725	5	205839	8	108910	15	99.74	1.01	100.0	Neural Network (Specific Model)	11.0	0.882	353725.0	308.41237113402065	4974567.0	0.51	4753.0		Y	N	SRR17236059	gtdb_genomes_reps_r214/database/GCF/003/697/165/GCF_003697165.2_genomic.fna.gz	100.0	100.0	99.07	80.0	NA-NA	HIGH	NA-NA	80.0	81.246	15882/21223	99.07	NZ_CP033092.2 Escherichia coli DSM 30083 = JCM 1649 = ATCC 11775 chromosome, complete genome	Escherichia coli	Escherichia coli	T	Pass
SAMN11787715	1631871	23	70950.91	319493	208	0	0	186053	4	109335	6	56220	10	100.0	0.12	100.0	Neural Network (Specific Model)	11.0	0.942	186053.0	307.18768679019723	1631871.0	0.3	1673.0		Y	N	SRR9141316	gtdb_genomes_reps_r214/database/GCF/001/457/695/GCF_001457695.1_genomic.fna.gz	100.0	100.0	98.19	106.0	NA-NA	HIGH	NA-NA	106.0	105.773	4211/7417	98.19	NZ_LN831025.1 Campylobacter jejuni strain NCTC11351 chromosome 1, complete sequence	Campylobacter_D jejuni	Campylobacter_D jejuni	T	Pass
SAMN25142803	248196	200	1240.98	6993	611	0	0	1258	56	940	102	709	163	6.47	0.0	6.64	Neural Network (Specific Model)	11.0	0.853	1258.0	184.64322916666663	248196.0	0.49	384.0		Y	N	SRR17681008	gtdb_genomes_reps_r214/database/GCF/003/697/165/GCF_003697165.2_genomic.fna.gz	100.0	100.0	98.68	4.777	NA-NA	HIGH	NA-NA	4.0	4.777	14047/21223	98.68	NZ_CP033092.2 Escherichia coli DSM 30083 = JCM 1649 = ATCC 11775 chromosome, complete genome	Escherichia coli	Escherichia coli	F	Pass
SAMN18823658	4293862	135	31806.39	212225	255	0	0	81435	16	49815	29	18818	56	99.11	0.38	100.0	Neural Network (Specific Model)	11.0	0.902	81435.0	317.00905752753977	4293862.0	0.66	4085.0		Y	N	SRR14296414	gtdb_genomes_reps_r214/database/GCF/000/195/955/GCF_000195955.2_genomic.fna.gz	100.0	100.0	99.87	58.0	NA-NA	HIGH	NA-NA	58.0	56.789	18004/18742	99.87	NC_000962.3 Mycobacterium tuberculosis H37Rv, complete genome	Mycobacterium tuberculosis	Mycobacterium tuberculosis	T	Pass
SAMN22561293	4873680	68	71671.76	628341	222	0	0	341636	5	199317	9	90710	16	99.78	0.07	100.0	Neural Network (Specific Model)	11.0	0.877	341636.0	309.5929702755478	4873680.0	0.52	4609.0		Y	N	SRR16563016	gtdb_genomes_reps_r214/database/GCF/000/006/945/GCF_000006945.2_genomic.fna.gz	100.0	100.0	99.87	40.0	NA-NA	HIGH	NA-NA	40.0	40.285	20405/21226	99.87	NC_003197.2 Salmonella enterica subsp. enterica serovar Typhimurium str. LT2, complete genome	Salmonella enterica	Salmonella enterica	T	Pass
SAMN22028836	1668052	67	24896.3	161927	277	0	0	71260	8	39157	15	15919	28	100.0	0.04	100.0	Neural Network (Specific Model)	11.0	0.941	71260.0	294.4747757847534	1668052.0	0.3	1784.0		Y	N	SRR16183274	gtdb_genomes_reps_r214/database/GCF/001/457/695/GCF_001457695.1_genomic.fna.gz	100.0	100.0	98.09	47.0	NA-NA	HIGH	NA-NA	47.0	63.19	4078/7417	98.09	NZ_LN831025.1 Campylobacter jejuni strain NCTC11351 chromosome 1, complete sequence	Campylobacter_D jejuni	Campylobacter_D jejuni	T	Pass
SAMEA4781596	5493423	94	58440.67	1001585	202	0	0	310702	4	195881	9	77028	17	99.01	0.12	100.0	Neural Network (Specific Model)	11.0	0.878	310702.0	313.2816572651235	5493423.0	0.57	5141.0		Y	N	ERR3479927	gtdb_genomes_reps_r214/database/GCF/000/735/435/GCF_000735435.1_genomic.fna.gz	0.0807	0.0825	95.8	0.067	94.69-97.29	0.067	0.04-0.10	1.0	1.009	443/24525	87.86	NZ_JMPP01000001.1 Raoultella planticola ATCC 33531 GRPL.assembly.01, whole genome shotgun sequence	Klebsiella planticola	Klebsiella pneumoniae	T	Pass
SAMEA4781596	5493423	94	58440.67	1001585	202	0	0	310702	4	195881	9	77028	17	99.01	0.12	100.0	Neural Network (Specific Model)	11.0	0.878	310702.0	313.2816572651235	5493423.0	0.57	5141.0		Y	N	ERR3479927	gtdb_genomes_reps_r214/database/GCF/000/742/135/GCF_000742135.1_genomic.fna.gz	99.5106	99.4837	99.3	83.0	NA-NA	HIGH	NA-NA	83.0	78.323	19147/23841	99.3	NZ_KN046818.1 Klebsiella pneumoniae strain ATCC 13883 scaffold1, whole genome shotgun sequence	Klebsiella pneumoniae	Klebsiella pneumoniae	T	Pass
SAMEA4781596	5493423	94	58440.67	1001585	202	0	0	310702	4	195881	9	77028	17	99.01	0.12	100.0	Neural Network (Specific Model)	11.0	0.878	310702.0	313.2816572651235	5493423.0	0.57	5141.0		Y	N	ERR3479927	gtdb_genomes_reps_r214/database/GCF/001/598/295/GCF_001598295.1_genomic.fna.gz	0.1264	0.1261	98.88	0.105	98.33-99.38	0.105	0.09-0.13	1.0	1.041	1745/23735	91.92	NZ_BCYR01000001.1 Raoultella ornithinolytica NBRC 105727 = ATCC 31898 strain NBRC 105727, whole genome shotgun sequence	Klebsiella ornithinolytica	Klebsiella pneumoniae	T	Pass
SAMEA4781596	5493423	94	58440.67	1001585	202	0	0	310702	4	195881	9	77028	17	99.01	0.12	100.0	Neural Network (Specific Model)	11.0	0.878	310702.0	313.2816572651235	5493423.0	0.57	5141.0		Y	N	ERR3479927	gtdb_genomes_reps_r214/database/GCF/001/598/695/GCF_001598695.1_genomic.fna.gz	0.1022	0.1067	97.81	0.085	96.92-98.70	0.085	0.06-0.11	1.0	1.005	1096/25099	90.39	NZ_BCZK01000001.1 Klebsiella oxytoca NBRC 105695, whole genome shotgun sequence	Klebsiella oxytoca	Klebsiella pneumoniae	T	Pass
SAMEA4781596	5493423	94	58440.67	1001585	202	0	0	310702	4	195881	9	77028	17	99.01	0.12	100.0	Neural Network (Specific Model)	11.0	0.878	310702.0	313.2816572651235	5493423.0	0.57	5141.0		Y	N	ERR3479927	gtdb_genomes_reps_r214/database/GCF/002/925/905/GCF_002925905.1_genomic.fna.gz	0.1801	0.201	98.42	0.15	97.93-98.81	0.150	0.13-0.17	1.0	1.072	2291/25814	92.48	NZ_PRDB01000030.1 Klebsiella michiganensis strain DSM 25444 map unlocalized plasmid unnamed1 contig_30, whole genome shotgun sequence	Klebsiella michiganensis	Klebsiella pneumoniae	T	Pass
SAMN30861733	4548024	66	68909.45	553509	200	0	0	227473	7	200883	11	101807	17	99.29	0.09	100.0	Neural Network (Specific Model)	11.0	0.876	227473.0	312.75787494123176	4548024.0	0.52	4254.0		Y	N	SRR21595770	gtdb_genomes_reps_r214/database/GCF/000/006/945/GCF_000006945.2_genomic.fna.gz	100.0	100.0	98.42	37.0	NA-NA	HIGH	NA-NA	37.0	37.368	12938/21226	98.42	NC_003197.2 Salmonella enterica subsp. enterica serovar Typhimurium str. LT2, complete genome	Salmonella enterica	Salmonella enterica	T	Pass
SAMN27589187	4873725	576	8461.33	107429	200	0	0	23385	61	14158	114	4557	229	100.0	0.65	100.0	Neural Network (Specific Model)	11.0	0.864	23385.0	282.18920545746386	4873725.0	0.5	4984.0		Y	N	SRR18761234	gtdb_genomes_reps_r214/database/GCF/003/697/165/GCF_003697165.2_genomic.fna.gz	100.0	100.0	97.09	81.0	NA-NA	HIGH	NA-NA	81.0	87.746	8489/21223	97.09	NZ_CP033092.2 Escherichia coli DSM 30083 = JCM 1649 = ATCC 11775 chromosome, complete genome	Escherichia coli	Escherichia coli	T	Pass
SAMN27590670	2172148	124	17517.32	207724	202	0	0	76586	8	47000	15	21378	28	98.76	0.11	99.99	Neural Network (Specific Model)	11.0	0.834	76586.0	274.26518585675433	2172148.0	0.52	2206.0		Y	N	SRR19888106	gtdb_genomes_reps_r214/database/GCF/003/315/235/GCF_003315235.1_genomic.fna.gz	100.0	100.0	99.72	44.0	NA-NA	HIGH	NA-NA	44.0	48.312	8378/9129	99.72	NZ_QNRU01000001.1 Neisseria gonorrhoeae strain DSM 9188 Ga0244522_101, whole genome shotgun sequence	Neisseria gonorrhoeae	Neisseria gonorrhoeae	T	Pass
SAMN22223676	4778526	77	62058.78	612217	207	0	0	203659	8	126330	14	56630	24	99.75	0.05	100.0	Neural Network (Specific Model)	11.0	0.875	203659.0	303.2062079444324	4778526.0	0.52	4607.0		Y	N	SRR16295506	gtdb_genomes_reps_r214/database/GCF/000/006/945/GCF_000006945.2_genomic.fna.gz	100.0	100.0	98.49	52.0	NA-NA	HIGH	NA-NA	52.0	52.344	13226/21226	98.49	NC_003197.2 Salmonella enterica subsp. enterica serovar Typhimurium str. LT2, complete genome	Salmonella enterica	Salmonella enterica	T	Pass
SAMEA112806169	4365679	98	44547.74	214745	217	0	0	115230	15	81251	24	41209	38	99.13	0.68	100.0	Neural Network (Specific Model)	11.0	0.903	115230.0	322.5430739109153	4365679.0	0.66	4086.0		Y	N	ERR11082470	gtdb_genomes_reps_r214/database/GCF/000/195/955/GCF_000195955.2_genomic.fna.gz	100.0	100.0	99.95	86.0	NA-NA	HIGH	NA-NA	86.0	85.509	18480/18742	99.95	NC_000962.3 Mycobacterium tuberculosis H37Rv, complete genome	Mycobacterium tuberculosis	Mycobacterium tuberculosis	T	Pass
SAMEA7632522	1656181	95	17433.48	111461	217	0	0	42814	14	24530	24	10807	43	100.0	0.04	99.98	Neural Network (Specific Model)	11.0	0.942	42814.0	295.78344671201813	1656181.0	0.3	1764.0		Y	N	ERR4879459	gtdb_genomes_reps_r214/database/GCF/001/457/695/GCF_001457695.1_genomic.fna.gz	100.0	100.0	98.04	63.0	NA-NA	HIGH	NA-NA	63.0	88.93	4014/7417	98.04	NZ_LN831025.1 Campylobacter jejuni strain NCTC11351 chromosome 1, complete sequence	Campylobacter_D jejuni	Campylobacter_D jejuni	T	Pass
SAMN25142663	5041622	335	15049.62	191593	226	0	0	42890	35	24332	66	8644	135	100.0	0.99	100.0	Neural Network (Specific Model)	11.0	0.884	42890.0	306.5269880510919	5041622.0	0.51	4854.0		Y	N	SRR17681067	gtdb_genomes_reps_r214/database/GCF/003/697/165/GCF_003697165.2_genomic.fna.gz	100.0	100.0	98.76	18.0	NA-NA	HIGH	NA-NA	18.0	18.167	14425/21223	98.76	NZ_CP033092.2 Escherichia coli DSM 30083 = JCM 1649 = ATCC 11775 chromosome, complete genome	Escherichia coli	Escherichia coli	T	Pass
SAMEA6415018	6410749	214	29956.77	558362	203	0	0	189776	11	134333	19	52867	34	98.89	1.16	100.0	Neural Network (Specific Model)	11.0	0.881	189776.0	305.47634478289046	6410749.0	0.55	6172.0		Y	N	ERR4968653	gtdb_genomes_reps_r214/database/GCF/001/598/695/GCF_001598695.1_genomic.fna.gz	100.0	100.0	99.17	22.0	NA-NA	HIGH	NA-NA	22.0	22.676	19361/25099	99.17	NZ_BCZK01000001.1 Klebsiella oxytoca NBRC 105695, whole genome shotgun sequence	Klebsiella oxytoca	Klebsiella oxytoca	T	Pass
SAMN26798257	1665078	19	87635.68	392381	398	0	0	272449	3	144555	5	84181	7	100.0	0.01	99.98	Neural Network (Specific Model)	11.0	0.936	272449.0	307.0082449941107	1665078.0	0.31	1698.0		Y	N	SRR18338067	gtdb_genomes_reps_r214/database/GCF/000/254/135/GCF_000254135.1_genomic.fna.gz	100.0	100.0	98.98	57.0	NA-NA	HIGH	NA-NA	57.0	64.042	5731/7880	98.98	NZ_AINS01000187.1 Campylobacter coli LMG 9860 n_392_l_219_c_87.132423, whole genome shotgun sequence	Campylobacter_D coli	Campylobacter_D coli	T	Pass
SAMN24371111	4550532	135	33707.64	435505	201	0	0	104929	14	54447	26	29939	49	100.0	0.15	100.0	Neural Network (Specific Model)	11.0	0.882	104929.0	314.28806005160686	4550532.0	0.51	4263.0		Y	N	SRR17325672	gtdb_genomes_reps_r214/database/GCF/003/697/165/GCF_003697165.2_genomic.fna.gz	100.0	100.0	97.43	78.0	NA-NA	HIGH	NA-NA	78.0	77.494	9455/21223	97.43	NZ_CP033092.2 Escherichia coli DSM 30083 = JCM 1649 = ATCC 11775 chromosome, complete genome	Escherichia coli	Escherichia coli	T	Pass
SAMEA7632544	1789124	49	36512.73	280172	214	0	0	138507	5	109919	8	42653	13	100.0	0.09	100.0	Neural Network (Specific Model)	11.0	0.939	138507.0	297.8309485956545	1789124.0	0.3	1887.0		Y	N	ERR4879481	gtdb_genomes_reps_r214/database/GCF/001/457/695/GCF_001457695.1_genomic.fna.gz	100.0	100.0	98.19	37.0	NA-NA	HIGH	NA-NA	37.0	41.901	4209/7417	98.19	NZ_LN831025.1 Campylobacter jejuni strain NCTC11351 chromosome 1, complete sequence	Campylobacter_D jejuni	Campylobacter_D jejuni	T	Pass
SAMEA13293901	4391004	127	34574.83	298741	201	0	0	98763	15	69038	25	34425	42	99.09	0.34	100.0	Neural Network (Specific Model)	11.0	0.903	98763.0	321.1929229277751	4391004.0	0.66	4126.0		Y	N	ERR9119811	gtdb_genomes_reps_r214/database/GCF/000/195/955/GCF_000195955.2_genomic.fna.gz	100.0	100.0	99.97	84.0	NA-NA	HIGH	NA-NA	84.0	84.526	18555/18742	99.97	NC_000962.3 Mycobacterium tuberculosis H37Rv, complete genome	Mycobacterium tuberculosis	Mycobacterium tuberculosis	T	Pass
SAMN27589181	4368067	420	10400.16	76187	208	0	0	20561	66	13241	120	5952	214	100.0	0.15	100.0	Neural Network (Specific Model)	11.0	0.863	20561.0	284.486559747007	4368067.0	0.51	4427.0		Y	N	SRR18761233	gtdb_genomes_reps_r214/database/GCF/003/697/165/GCF_003697165.2_genomic.fna.gz	100.0	100.0	96.99	79.0	NA-NA	HIGH	NA-NA	79.0	80.111	8228/21223	96.99	NZ_CP033092.2 Escherichia coli DSM 30083 = JCM 1649 = ATCC 11775 chromosome, complete genome	Escherichia coli	Escherichia coli	T	Pass
SAMEA5634160	5682389	226	25143.31	327601	202	0	0	113594	16	48805	32	14262	81	100.0	0.23	100.0	Neural Network (Specific Model)	11.0	0.832	113594.0	276.1444813713486	5682389.0	0.35	5717.0		Y	N	ERR3338670	gtdb_genomes_reps_r214/database/GCF/000/832/605/GCF_000832605.1_genomic.fna.gz	100.0	100.0	98.34	34.0	NA-NA	HIGH	NA-NA	34.0	37.78	14093/23660	98.34	NZ_CP009692.1 Bacillus mycoides strain ATCC 6462 chromosome, complete genome	Bacillus_A mycoides	Bacillus_A mycoides	T	Pass
SAMN31838850	1656878	17	97463.41	406375	293	0	0	262855	3	154312	5	102597	7	100.0	0.03	99.99	Neural Network (Specific Model)	11.0	0.942	262855.0	305.77634660421546	1656878.0	0.3	1708.0		Y	N	SRR22426775	gtdb_genomes_reps_r214/database/GCF/001/457/695/GCF_001457695.1_genomic.fna.gz	100.0	100.0	98.09	163.0	NA-NA	HIGH	NA-NA	163.0	161.938	4078/7417	98.09	NZ_LN831025.1 Campylobacter jejuni strain NCTC11351 chromosome 1, complete sequence	Campylobacter_D jejuni	Campylobacter_D jejuni	T	Pass
SAMEA112471160	2395983	51	46980.06	404653	207	0	0	157125	5	92853	9	31525	17	100.0	0.11	100.0	Neural Network (Specific Model)	11.0	0.894	157125.0	318.79964381121994	2395983.0	0.54	2246.0		Y	N	ERR10841095	gtdb_genomes_reps_r214/database/GCF/001/457/455/GCF_001457455.1_genomic.fna.gz	100.0	100.0	98.64	35.0	NA-NA	HIGH	NA-NA	35.0	35.02	6871/10496	98.64	NZ_LN831026.1 Corynebacterium diphtheriae strain NCTC11397 chromosome 1, complete sequence	Corynebacterium diphtheriae	Corynebacterium diphtheriae	T	Pass
SAMN20572365	3087197	294	10500.67	155661	212	0	0	29379	23	19120	49	6828	99	99.29	1.49	100.0	Neural Network (Specific Model)	11.0	0.844	29379.0	281.64239482200645	3087197.0	0.38	3090.0		Y	N	SRR16917190	gtdb_genomes_reps_r214/database/GCF/001/544/255/GCF_001544255.1_genomic.fna.gz	100.0	100.0	99.63	252.0	NA-NA	HIGH	NA-NA	252.0	255.102	9520/10679	99.63	NZ_BCQD01000001.1 Enterococcus faecium NBRC 100486, whole genome shotgun sequence	Enterococcus_B faecium	Enterococcus_B faecium	T	Pass
SAMN31208043	5106408	248	20590.35	234589	201	0	0	50420	32	30004	58	15263	105	98.79	0.47	100.0	Neural Network (Specific Model)	11.0	0.877	50420.0	297.8987846184499	5106408.0	0.52	5019.0		Y	N	SRR21838889	gtdb_genomes_reps_r214/database/GCF/000/006/945/GCF_000006945.2_genomic.fna.gz	100.0	100.0	98.53	32.0	NA-NA	HIGH	NA-NA	32.0	30.933	13419/21226	98.53	NC_003197.2 Salmonella enterica subsp. enterica serovar Typhimurium str. LT2, complete genome	Salmonella enterica	Salmonella enterica	T	Pass
SAMN21434964	1701208	63	27003.3	166471	207	0	0	57451	9	37271	16	21459	28	100.0	0.02	99.98	Neural Network (Specific Model)	11.0	0.938	57451.0	298.82633053221286	1701208.0	0.31	1785.0		Y	N	SRR15894625	gtdb_genomes_reps_r214/database/GCF/000/254/135/GCF_000254135.1_genomic.fna.gz	100.0	100.0	98.95	43.0	NA-NA	HIGH	NA-NA	43.0	68.415	5682/7880	98.95	NZ_AINS01000187.1 Campylobacter coli LMG 9860 n_392_l_219_c_87.132423, whole genome shotgun sequence	Campylobacter_D coli	Campylobacter_D coli	T	Pass
SAMN20801912	4839902	107	45232.73	695733	213	0	0	430594	5	232064	8	88494	14	100.0	0.02	100.0	Neural Network (Specific Model)	11.0	0.876	430594.0	308.6795989537925	4839902.0	0.52	4588.0		Y	N	SRR15461927	gtdb_genomes_reps_r214/database/GCF/000/006/945/GCF_000006945.2_genomic.fna.gz	100.0	100.0	99.05	51.0	NA-NA	HIGH	NA-NA	51.0	51.083	15778/21226	99.05	NC_003197.2 Salmonella enterica subsp. enterica serovar Typhimurium str. LT2, complete genome	Salmonella enterica	Salmonella enterica	T	Pass
